gene	average
GNG2	7.1477585
RPS10	10.412943
BCO2	5.0109115
CCDC3	5.8780804
MROH6	6.217742
TAL2	4.9218373
KIAA1614	4.896147
DAGLB	6.4318395
CATSPER2	5.0319567
PSD2	5.0172577
EBF1	6.2664876
WDR86-AS1	3.890188
SYT2	5.189797
LTA	4.781482
GEN1	5.882076
GAS6-AS1	5.463308
NEXN	5.9985
PRORY	4.747363
KRTAP2-2	3.5429058
GAS2L2	5.083508
MOB1B	7.2038918
SLC9B2	5.966347
CYB561A3	7.3135886
CPAMD8	5.3199143
MYH7	4.685538
CFC1B	4.644876
LINC00473	4.329358
ZSWIM4	4.0322385
LINC00700	3.7677577
METRNL	6.7595778
MED10	6.923556
PWRN2	4.4622593
TBC1D14	7.4062586
HOTTIP	5.70862
PRAC2	4.8732424
CFAP92	5.087914
LINC00926	6.241357
GMDS-DT	5.775662
CDK11B	6.425973
LAMTOR1	8.177178
FSHB	4.5556917
AGBL3	4.711544
OR5K1	3.5232186
RNF166	6.2871428
ALG10	5.25756
C16orf92	4.651093
C3orf36	4.279616
L3MBTL2	7.0377192
ID2B	4.201664
HPDL	4.815026
PCOLCE-AS1	5.5199323
SAMD8	6.896621
LPCAT2	6.5325
KEL	5.0215826
HTR3C	4.239845
GOLM2	8.252909
FSCB	3.7217448
HMMR-AS1	4.155259
DHRS13	6.6396575
LINC00208	4.6592474
IGHD3-16	4.7985177
WWTR1-AS1	4.347591
TMEM35B	7.150472
TAMM41	6.2409296
ZBTB34	6.6655245
LASP1NB	5.0860686
CD81-AS1	4.8381824
EVI5L	5.7400227
OR2B6	4.5368323
ICA1L	5.9108987
ZSWIM3	5.63339
CDHR2	5.561697
FHIP1B	6.7630877
ARK2C	5.0837197
ONECUT1	4.478252
LINC00963	5.702148
HOTAIRM1	6.4402785
SMR3A	3.8411574
MYSM1	7.0958734
MUC16	4.2108636
CCDC7	5.3372498
FOXD3	4.625487
TEX9	5.111501
RPL3L	4.56884
C19orf25	6.539819
SFTPA2	4.7992973
PCAT7	4.69073
IFI27L2	6.889018
OR10D3	4.7731314
NXF5	4.3430014
ZNF420	6.553387
ZNF700	6.3978124
DEFB121	3.8339539
MYEF2	6.610301
APOA1	5.251526
SULT1C2	5.4611297
ROS1	4.5356736
DNAJC21	7.4151955
MTX3	6.8673387
SNHG11	6.3409085
ZNF502	5.852214
ZC3H18	6.5596075
CMTM5	5.4245944
IFI30	8.149743
NOBOX	4.9175825
SH3GL1P1	3.9958184
ZDBF2	5.271928
OR2H2	4.932686
TMIGD2	6.22035
KRT33A	4.323225
AMZ1	6.02326
SP7	4.2395625
ERVK13-1	6.006947
SLC35A4	7.163375
MTRES1	6.7794013
WFDC5	4.328392
H2AC11	5.251502
PRR29	5.9415607
UTS2B	3.8218105
C16orf74	5.3334455
KLC4	6.3978043
DPY19L2	4.9626822
C9orf85	6.9279895
TMED7	7.6300592
SRRM3	5.334795
ZMYND19	6.6373863
SDHAF4	5.8490133
TBC1D25	6.4227147
DNAH12	4.8556767
FLG-AS1	4.4242487
IFNA1	3.399122
TRAV21	4.777507
ASAP1-IT1	5.3068404
SRRM2-AS1	4.6672564
DCP1B	6.55137
JDP2	6.5395737
KLHL35	5.4728
ESX1	4.137302
NKAP	6.6793804
OR6A2	4.1378846
LEFTY1	4.834184
SYCP1	4.269564
CNGA3	3.2373993
FOXL1	5.038735
BBS12	5.4314375
FOXP2	5.958001
PAN3	8.143243
CDX1	5.3645563
MAGOH2P	5.7794
RANGRF	6.979905
LCE1B	4.8065505
FAM204A	7.435801
STMP1	8.185679
PDZK1	4.748218
VLDLR-AS1	5.013533
MRPL1	7.2823963
LINC00652	4.646304
LINC01233	3.481648
IBA57-DT	4.428373
VSIG1	4.864481
LRTOMT	5.726714
DOK7	5.1375785
PRR32	4.357343
ZYG11B	7.7126646
EFHB	3.5316186
LINC01525	4.408573
RASSF8-AS1	4.356343
RRP36	7.3536687
TMEM150A	5.897701
GALNT13	4.782156
C21orf58	5.8584933
GAST	5.2801604
PLPP6	6.3967357
ADGB	3.6591372
SPACA6	5.165659
TET1	5.1317306
BSND	5.406297
HOXD13	4.978391
SNAI3	4.7762055
ULBP3	4.1931977
DAW1	4.1639137
KIAA1217	6.6824503
KRT10-AS1	6.613221
FIGNL1	6.8090773
NEURL2	5.116371
YAE1	6.702233
NANP	6.4929314
TMX3	7.4606643
VPS13A-AS1	5.2346506
BROX	8.032045
ITPR1-DT	4.5449634
ADCK1	6.146754
GYPE	4.5071015
MOS	4.368765
CACNA1F	4.4189525
CARD11	6.0832853
MOGAT2	5.162929
ANKS1B	5.0721035
CCDC146	5.6992846
PDZD9	3.7746828
P4HA3	5.2173696
PABIR3	5.6743326
DTD1	7.596036
OTULIN	6.6541476
FOXRED1	6.5872254
LINC01490	3.8601005
IGFBPL1	4.5194206
MEI1	6.227665
BMPR1B	5.381971
DRD1	3.5838318
LELP1	4.6564746
NDUFA2	8.423348
TMEM141	6.767319
KCTD6	7.1470666
ZNF503	6.7411456
NPAS1	5.1116056
LINC01181	4.4221544
FUT4	6.284156
ADAMTS13	5.67735
C1orf131	7.1990514
SPMIP6	4.933956
PREX2	5.202249
TLR10	5.4528265
DMRTB1	4.308079
SHKBP1	6.494106
GPR156	5.690904
NUB1	7.8951674
HLA-DPA2	4.902994
HAVCR1	4.0560694
TRAV20	4.655072
GBA3	4.9251175
SNORA74A	4.378343
SEC24B-AS1	5.207395
TGM5	5.41617
NACA2	4.37402
AGAP9	5.2239037
MDFI	5.4469934
SETD7	7.5825953
MAT1A	4.8939543
LRATD1	5.8176928
PPAN	6.60626
HARBI1	5.5067086
SRSF8	8.008805
MEX3A	6.119802
SIX6	4.1722226
NUF2	5.850514
RNA45S5	6.785709
ZNF169	5.7333255
IL27	4.8028584
EVI2B	6.840964
SLC66A1	6.0810366
LINC00922	4.493368
ZNF687	5.82432
LINC01224	4.580105
SCP2D1-AS1	4.4873047
SLC6A5	4.771332
IL17RD	5.646957
LINC00313	4.545987
TRGV5	5.2837887
RBM17	8.099661
PAGE5	4.491231
SLC6A3	5.111083
TM4SF20	4.366028
CFAP90	4.0929813
LINC00663	5.2006845
ZNF114	4.7049613
ZIM3	3.2291145
HCN4	5.3067946
FIBCD1	5.193663
MAGEE2	3.8947468
SLC10A1	4.9273257
MIR7-3HG	4.47801
IGLVIVOR22-1	4.301506
C14orf180	5.3295817
PROX1-AS1	3.4511938
SRD5A3-AS1	4.0430517
SLC22A24	4.4499693
LRRC75A	4.894168
GAB3	5.82535
NPBWR1	4.671643
RGS7BP	3.785293
CRIP3	4.980805
LINC00656	4.7268834
PSMA2	8.762889
LINC00954	4.480012
LINC00680	4.7863345
EML2-AS1	5.4894753
HAPLN3	6.2006297
CHTF8	7.6956925
PLXDC1	6.107408
BRICD5	5.561547
LINC00421	4.6754546
NIFK	7.947174
FAHD1	7.121383
FAM228A	4.421412
MYEOV	5.682109
PRICKLE1	6.7597713
MYH3	4.5201583
DOCK11	7.1802616
ANAPC4	7.6464753
PSPN	5.1231704
ZNF581	6.8854504
TAF1A-AS1	4.82025
TMEM203	7.4938154
CES5A	3.992383
HAO1	3.8858492
TRH	4.7627916
SRP19	8.20375
FAM131C	5.000534
PCAT19	5.169963
PCDHB15	4.8456497
SLC26A1	5.2536607
EOLA1	7.437027
C1orf52	7.682452
WFIKKN2	4.680915
CXorf58	3.9428918
IQCH	4.898666
C7orf57	2.9656653
ALK	5.222088
USP32P2	7.3224354
PHB1P19	5.3588753
ZBTB7C-AS2	4.355531
PKD1L1-AS1	4.352645
FOXN3-AS1	5.7792864
RNF32	5.2206597
DLGAP1-AS2	5.1556168
COX6CP1	5.748046
POU3F4	4.437811
TRAV34	4.0537357
MIR646HG	5.1192465
MRPS21	8.243203
CABP2	4.5415835
CIB3	5.232882
PPEF2	3.414904
WDFY1	7.7663584
RALY-AS1	5.3503914
LINC01554	4.596303
CLDN20	4.3013062
TTC29	3.5417817
CELA3A	5.1403174
C17orf100	5.315268
CIBAR1	6.3836346
ACTRT3	4.740182
RNF169	6.9655538
EPIST	3.9676037
UQCC4	6.7371826
GJB5	4.3602996
H1-5	4.392909
DYNLT2	5.6728125
CD276	6.724305
NOP14-AS1	5.5767803
FBXL19-AS1	4.745068
HSD11B1L	5.802419
SLC22A31	5.56747
TVP23A	4.3585796
EPOP	5.7219167
SPATA4	4.925482
SLC51B	4.477245
PSAPL1	5.5759892
ZNRF2P1	3.8163006
AKT2	7.185101
SLC35E2A	5.2721677
LYZL1	3.8742778
CAHM	4.968479
RUNDC3A-AS1	3.9356086
LINC01613	3.8482542
TMEM237	6.240794
RBM7	7.5146346
TENM2	4.932922
KRTCAP3	5.752325
FCRL1	4.862973
SACS-AS1	4.2208757
RSU1P2	4.047288
HRH2	5.8325
NEURL1B	6.2683578
PRPH	5.487379
EXOC4	7.3174586
VN1R2	4.0496287
PGBD2	5.881464
FOXP1	8.383956
WDR54	7.2105308
NOM1	6.6793475
TMEM95	5.2456465
TRPC5OS	3.7470222
RBM12	7.681534
PTGR3	7.021961
ADAM5	4.4482827
SNHG5	9.16015
LINC01310	4.782937
TMEM198	5.8377805
PCBD2	6.398611
TTTY13	4.1371813
OIP5-AS1	8.331682
ARHGEF39	5.392798
FEV	4.4383497
GALNT16	5.6796803
MROH2A	4.2085977
KLHL31	4.973728
AGR3	4.512737
AGBL1	4.1602354
ELAC1	5.6759095
CES3	6.2561126
ARHGAP19-SLIT1	4.6265225
ZNF542P	5.7525887
USP51	5.478525
PRND	4.8333282
CHRM5	4.3741984
LRIG3	4.961154
URB1-AS1	5.815347
MYO15A	4.930985
SORCS1	4.720335
RFX6	3.5775094
LINC01354	3.4048877
MTCP1	4.837164
DEPDC7	5.002665
LRR1	6.869861
ZNF677	5.807706
ZNF410	7.9811177
ZNF43	6.57434
CYP2F1	3.9858482
IGLV3-25	5.793667
OR10A5	4.070163
C16orf46	5.7843804
OBP2B	4.594777
PRR15	5.3194423
NGB	5.3433104
ZNF90	3.9110026
UBE2Q2P6	5.439646
LINC01214	4.273166
RBMY2FP	4.3108854
HYCC2	7.203507
CFAP97	7.9829183
SPOCD1	5.289996
HYCC1	7.263834
STK32C	6.022981
LINC01566	5.3056974
PDP2	6.2197933
THEM4	6.669491
ZNF100	4.9560204
SLC32A1	4.329194
CEP44	6.724038
SPATA41	4.1976824
CCDC198	5.155166
TRMT44	5.88609
LINC00550	3.3812106
KLHL11	7.7337165
GALNTL6	4.1724095
LINC00543	3.6013474
HACD4	6.59448
LENG9	5.1607714
ACBD5	7.730499
TCF4-AS1	3.721481
METTL21A	6.7042003
IL12RB1	6.292628
POLR3GL	7.403645
MFSD2A	6.0797176
STPG2	4.609986
RFPL1	3.1121206
MRPL41	8.040084
SNX33	6.380905
TOB1-AS1	4.9370217
SEBOX	4.6794057
KLHDC8B	6.594122
ZNF275	7.0852075
NEDD8	8.423172
TAS2R9	3.997838
CCDC71	5.6032667
C21orf62-AS1	5.2969356
NDUFA13	8.565301
PLAC1	4.761617
SESN2	6.680728
SPIB	5.5221453
CCDC144CP	3.9006202
LINC01569	5.541454
LINC01257	3.2418907
METTL21EP	4.176167
LINC01565	4.5519423
NIM1K	4.7013083
SLC35F3	4.815623
GOLT1A	4.744115
FAM95A	4.4846272
SCGB2B2	4.419763
MBD3	7.282175
SNX25	6.501095
LINC01538	3.3884954
MED12L	4.8769984
TFF2	4.6911936
TMEM167A	8.256344
CPLX1	4.5053234
FAS-AS1	4.238421
KRT12	3.749597
DLX3	4.630864
LINC03043	4.105848
MND1	5.4715953
SH3RF3-AS1	3.7458704
MAP1LC3A	6.7344265
ZPBP	4.2982416
AMZ2P1	6.451382
AWAT1	4.378059
CFAP43	4.686677
TRAV8-6	4.5491433
TERB1	3.792001
TTYH3	6.580195
KCNMB2-AS1	4.2524886
CADM2-AS1	3.0457964
ODAM	4.307377
RNF212B	4.513943
FOXB1	3.9937932
DDX59	7.460787
LINC01102	3.791221
TEX15	4.564501
CCDC185	4.5037794
OR8B8	4.7089596
TEKT3	3.738764
COX6B2	5.088802
IRX1	4.739017
ELOA2	4.0939183
KRTAP5-2	4.579155
KCNRG	4.928384
ZMIZ1-AS1	5.0323935
OR4C1P	3.8257325
RHBDL3	5.264622
FRRS1L	5.1154776
GIMAP7	5.801769
SPTLC3	5.207545
CNEP1R1	7.346892
TMEM17	5.3941035
HABP2	4.9443483
ABTB3	5.779961
GRM2	5.269179
CENPW	6.9237375
INSL4	4.469813
DPPA5	3.8970823
NACC1	6.8854847
TMEM38A	5.330642
TMIE	5.0244255
ERCC6	6.027955
SOX7	5.526835
PTAR1	7.5192633
SYDE2	4.0819407
ABI3	6.1039443
TCAIM	6.93937
OLMALINC	4.812347
TACR1	5.0054626
CEP126	5.6353245
CSPG4P5	4.5097175
TRMT10A	5.555899
POU2AF3	5.161035
TTC41P	4.2472754
EIF1AD	7.3203826
SLC35F4	3.8770251
IFT43	6.833098
SLC18B1	6.716758
LAMTOR5-AS1	4.8787456
SSTR3	5.7021465
NPM2	5.9028835
LRRC37A8P	4.266165
HAGLROS	4.418771
ADIG	5.432909
GDA	5.4887776
PKIB	5.5003815
FKBP7	5.9596877
PCP4L1	4.841477
RPS6KL1	5.0655274
SP3P	3.8936446
SLFNL1-AS1	4.2892346
FRMD8P1	5.1384015
NCR2	6.0594673
GAS2L3	6.2036424
OSM	5.5223885
UBXN11	5.9341416
SNX9	7.2247186
PARP9	7.1787195
TAF3	6.287882
GIPR	5.5581737
NBPF5P	4.136486
SNTG2	4.1787696
DPPA3	3.5868168
LINC01561	4.907307
DLGAP1-AS1	6.121925
SYCE1	4.2797065
NAALADL2-AS3	2.9350333
EMG1	7.5697503
SLC6A20	4.824458
SYNPR	4.027796
ZNF503-AS2	5.491086
KRTAP11-1	4.557087
HINT2	7.6452203
NDUFA12	8.848806
SLC30A4	6.3480372
OR2K2	4.3638263
FOXR1	3.6056843
GKAP1	6.483603
SLC44A3	5.207567
BHLHE23	4.204793
CCDC83	3.2702723
DLGAP1-AS3	3.8605435
TMEM132B	5.1189666
FAM201A	4.6176453
ANKRD13C	6.7499037
NFIA	7.0703716
SCD5	6.9213247
NTNG1	5.3116984
ZNF630	5.132993
RC3H1	7.706097
ZNG1B	6.5918717
KCP	5.7373695
TRPC3	4.4269075
POMK	5.0291553
GFM1	7.8647933
ZNF891	4.4156833
SIAH3	3.414284
ARHGAP8	4.9462967
ZNF548	7.035265
TACR3	4.200772
MRPL50	7.202794
TMEM220	5.7551026
LCN1	4.694088
FOXP4-AS1	4.5029836
CDH17	4.697001
LYSMD3	7.0405164
FGFBP2	5.0507917
MARS2	5.7376385
LTV1	7.1382613
TMEM192	6.174454
CHRNB2	6.2810445
BANCR	4.475515
TMEM44-AS1	5.702449
IFTAP	6.1190214
ZNF572	4.6810026
PRKY	5.1975603
LINC01204	4.1713433
TTC28-AS1	6.2784157
EIF2A	8.368898
PRIMA1	5.069144
TPTE	3.6815653
SIX5	5.9074078
CLCA3P	2.6500113
INGX	4.3316336
FBN3	4.8782396
FBXW12	7.6469893
SPATS1	4.743283
BNIPL	4.965401
UBXN8	6.3195047
LACC1	6.1243534
CCDC27	4.526734
PCP2	5.2210464
TTC7B	6.1524024
MIR100HG	4.8924756
BPNT1	6.4320526
CHRND	4.710119
FSTL5	3.6012301
DIS3L	6.909112
UBQLN3	4.026718
ARHGEF7-AS2	3.5166473
SLC35F5	7.3164425
CDC37P1	4.6423736
ATP8B5P	3.7746775
CNGA4	4.3632026
LINC00358	3.40305
ZNF407-AS1	6.722849
CCDC87	4.5070643
GPR61	4.103961
H4C9	5.389213
ZNF483	4.8637333
SLFN11	6.1060777
SULT2A1	4.3839307
SMR3B	3.8020914
PRAP1	5.001389
SNX22	6.2428966
NCK1-DT	5.9163566
RAB9B	5.2613964
PABPC1L	6.7294164
MRPS11P1	4.108237
BTNL3	5.7590528
GPR150	4.7081375
FRG1CP	7.2264094
ACTL9	3.9901655
FGD5-AS1	8.232827
ISM2	4.9127645
WFDC13	3.7433753
BARHL1	5.150616
TEPSIN	6.4314704
SLC45A3	5.827668
SOHLH2	4.1145616
WDFY3-AS2	5.100057
ITIH4	5.7851076
LINC01428	4.146416
RAB3C	4.834259
TBC1D22B	6.64355
KLK15	5.2633367
OR2I1P	4.027513
CRISPLD1	5.0847554
CMKLR2	4.44838
CERS5	7.4970856
GALNTL5	3.5036623
SLC22A7	5.66228
HCG26	5.8429766
SBK1	5.985265
NEIL2	6.0465317
PNPLA7	5.0355177
SLA2	5.936571
HLA-DRB4	6.0876236
TRIM4	7.6433015
C20orf181	4.7230163
SLAMF6	5.759535
SHISA4	5.3589716
LZTS2	6.772281
LINC00293	4.463553
RNF157	5.8686886
PLCD3	6.194245
ARHGEF25	5.468502
ZNF527	5.8567734
SOX21-AS1	3.771286
TBXT	5.449982
PRR30	4.630872
TMCC1-DT	4.199294
FGF14-AS2	5.0692315
ZNF385C	5.2676654
LSAMP-AS1	4.7320337
ALOX12P2	4.87116
TTYH2	6.1706333
DNM1P46	4.4264097
C7orf50	6.7082887
HEXD	6.5260677
RPGRIP1	5.148927
LIN28B-AS1	5.149627
CCDC61	5.473297
FGF13-AS1	4.242339
MSH4	3.8556526
PPP3R2	4.0898514
ZNF718	5.3349466
PCED1A	6.793388
TSGA13	4.42197
TONSL-AS1	5.345769
OR5E1P	3.957837
DPEP3	4.835632
ZCCHC13	4.0059586
RBBP4P4	3.7150629
LRCH2	4.3039546
LINC01350	3.9587166
TMEM250	6.749263
SLC2A13	6.218764
HNF4A-AS1	3.514202
CTTNBP2	5.057677
RP1L1	4.1395683
CCDC14	7.419283
TMEM25	5.7178884
VN1R5	3.9463732
ENTPD3-AS1	4.067572
BLOC1S3	6.407187
CFHR4	4.1426888
SMIM26	8.225307
PRKACG	4.8115664
PHYHD1	5.4749255
GABPB2	6.607771
PITRM1-AS1	4.6415443
LINC00869	5.439828
C8orf82	6.6509113
SPATA6L	5.1161814
OR1F2P	4.3460584
FRG1BP	6.1662006
ERVK3-2	4.13658
CCDC157	5.8439107
LPAL2	4.4926047
SLU7	7.48103
PELI3	5.941936
LIFR-AS1	2.8893285
RAB40AL	4.4116783
TDRG1	5.015891
LINC00927	4.6168165
LZTS1-AS1	4.309944
GRPR	5.228253
BOK	5.73651
HOXB-AS3	5.3407125
ADAL	5.8787017
C1GALT1C1L	4.436006
SYCE2	4.8046846
CAMK2D	7.619441
ROPN1	4.900674
SLC5A8	4.5894575
FYB2	5.119557
GHRHR	4.8806543
GHRL	5.42996
FDX2	6.322081
C1RL-AS1	5.5539594
NAV2-AS5	3.6848457
CRACR2B	5.723572
DCAF12L2	3.9300523
RMI2	6.4627495
HCN3	5.49325
MT1HL1	8.115141
LRRC74A	5.4253764
WHAMMP2	6.2672434
FANCB	4.9396424
HLA-J	8.081007
AP3M1	7.4662666
RP9	6.807946
ADH6	4.8528185
QRICH2	4.964147
RSPO2	3.415809
PPIAL4A	4.0658665
G6PC2	4.8707414
WDR83OS	8.0720415
IL12A	4.5310607
CMTM8	6.0413055
CMSS1	7.1365867
ADAMTSL5	4.926424
ENPP6	3.5741692
SERPINA6	4.5059013
TBX15	5.0806437
RASD1	6.284944
SHF	5.310266
STIM2	6.7781606
MUSK	4.385301
EPG5	6.790998
POU4F1	4.8108234
GATC	7.1174974
ZNF713	4.018423
SYT9	5.200804
BBS5	4.463666
TLCD3B	4.912021
CARNMT1	6.691351
NEBL-AS1	4.1166973
TAS2R64P	3.7728202
SLC9A3	4.276496
FERMT3	6.417803
SUDS3	7.288271
TEC	4.7543116
FUNDC2	8.283784
SIGLEC6	5.585748
NEK6	7.0090575
GNAT1	4.5649204
ADORA2A-AS1	4.64011
TADA2A	5.6550894
ANKRD36C	4.752448
CPNE9	5.0410132
LOXL4	5.8808393
GPR137C	4.3485575
LINC00942	4.853049
AFG2A	5.7408304
CUTALP	6.6250515
SSTR1	4.8462667
RPS11P1	5.090369
ZCCHC3	7.057208
ZNF546	4.7331896
ST6GAL2	4.4971848
SCGB2A2	4.084034
NAV1	6.7253428
KDM2B	7.5214944
ARMC5	6.0877166
VXN	4.774529
DDHD1	6.695636
LINC02905	3.8507285
KCNB2	4.931618
CCDC159	5.610779
GRIK1-AS1	4.4391193
KRTAP8-1	4.681869
BRS3	4.518254
ZNF662	4.9649515
MTURN	6.4292245
WDR49	4.359806
MIR924HG	4.157521
INIP	7.543484
ANXA2R	6.06138
PDCD7	7.3089275
TMEM170A	7.3411813
FAAH2	5.69241
HSPA1B	3.867847
PADI4	5.2887506
FBXO27	4.8196344
GPR27	6.5997396
ABHD1	5.3423333
TFAP2B	4.845362
SLC8A1-AS1	4.4022346
FAM182B	5.009888
OOEP	4.9613266
RAB2B	7.3902316
H3C10	5.6217484
SHISA9	5.1538033
MOB2	6.5437417
ELMOD2	7.1214256
LY6K	5.2470145
LINC00028	4.8302994
PURPL	3.1540275
TMEM245	7.850934
BCKDHA	6.9475884
KIR2DL3	5.0104413
BTBD18	4.685951
GHDC	6.0335226
MPLKIP	7.6328955
ZNF512	7.2994857
LINC01220	3.8418956
TMEM263	7.59893
BTBD9	6.1289988
PAQR7	6.052836
S100G	3.9941413
NLGN2	6.4483657
ATP12A	4.903421
PPP1R1B	5.3528256
TMEM92	5.7146664
SNRNP48	6.592847
OOSP2	3.572053
CHST4	4.9722724
LINC01555	4.1492324
TMTC3	6.710331
LBX1-AS1	4.3744254
YBEY	7.034179
GLIS3	5.3622613
TTC36	4.827403
TMEM91	5.9563575
BCORP1	4.1646123
LOXL1-AS1	4.966793
CARNS1	5.239216
ZNF558	6.651304
CTBP1-DT	6.486022
RSPH4A	3.6077533
WDR89	6.6778064
ZNF429	4.865431
LEAP2	5.83636
FBXW5	6.7923794
ERV3-1	4.6546416
IGKV1-5	4.486995
SLFN5	7.408013
RTN4RL2	3.9241996
ESPNL	5.651795
USP54	6.458668
RILP	6.5714183
FBXL13	4.7795434
ZNF826P	5.0657625
TMEM200B	6.1148133
ZNF792	5.0884485
VAC14-AS1	3.9741282
ALG14	6.5900702
LMX1B	4.4499817
LINC00857	4.542185
CADM3-AS1	4.09413
CECR3	4.4294147
HBG2	6.514328
IGLC1	5.558408
GRIN2B	4.9088063
COMTD1	6.408183
TRMT10C	7.380548
TNNI1	4.377887
M1AP	4.817347
B3GNT5	7.043775
OR2L2	4.466489
CALHM6	6.8140907
TMEM232	4.6682334
HID1	5.843089
PDCD2L	6.5010853
C1orf87	3.9962
FGF11	5.722354
CDAN1	6.2774897
LRFN1	5.4614177
KRTAP4-4	3.586504
GBA2	6.676549
ZNF628	5.497526
MYH13	4.5366364
STYXL2	4.374846
NOA1	7.530343
DPYS	4.4437795
HRH4	4.3090343
CFTR	5.07132
BLOC1S2	8.088326
SOX1	5.197146
TP53INP1	7.927045
KLF16	6.1301627
ZNRF2	6.2543154
SPINK13	4.3456607
LRRN4CL	5.044771
LINC01347	4.6730676
ASPHD2	6.187587
BORCS5	5.844046
MORF4L2-AS1	5.2342544
SCRN2	6.494978
OR5P2	4.1365643
RNF148	3.519339
LAYN	5.500006
ALAS2	5.563682
CFAP97D1	3.5561147
FLYWCH1	6.3842974
COL10A1	5.4871197
ZDHHC5	7.760132
MRPL32	8.048993
FGF19	4.3711886
SH2D6	4.899474
NHEG1	4.635929
SSX3	5.185717
PRKCQ-AS1	5.9813976
ZNF605	5.973433
KANK4	4.683473
DNHD1	5.747314
SLC25A53	4.458556
FOXK1	7.233264
CLEC2L	5.06004
IL4	4.1689677
CNPY1	3.7026565
LARP1B	6.6285257
ERC2-IT1	4.5041904
ZFP90	7.017355
POU2AF2	5.0666556
ST6GALNAC6	5.990729
IGKC	7.3662796
PLXNA4	5.39372
KRBOX1-AS1	4.42359
RARA-AS1	5.932595
KRTAP4-9	4.410392
LINC00887	3.717254
FRMD5	5.5002975
IGHV3-48	4.258055
VWC2	3.1593971
FNDC1	4.6499352
FAM117B	6.8448215
GHRH	4.540273
CCDC18	5.7004075
ZNF664	6.0568542
UBL7	6.8571
MRPS17	7.1965494
ERV9-1	5.098021
LINC00858	4.147866
LINC01356	4.9790974
CYP2W1	5.3427672
RAX	4.8573117
PGR	4.836271
CMIP	7.023145
CKMT2-AS1	6.0421042
ZNF32-AS3	4.3076844
LINC00189	4.0077825
TMEM218	7.0477614
LINC00938	6.993072
PTMAP1	5.159644
GABARAPL3	4.3428044
ANKRD20A11P	6.155604
LINC00536	3.8502812
SGSM1	5.53106
LBX1	3.9136355
LY6G6D	5.037946
PRAMEF12	4.7625847
DUSP19	4.906732
IGFLR1	6.515625
H1-9P	4.437649
TECPR1	7.1891875
GNRH2	4.928928
GREP1	4.397596
SPINDOC	5.880266
DPP9	6.5553927
CBX3P2	3.564874
GPR141	4.245532
GRIPAP1	6.4837856
COPG2IT1	5.1333857
POLK	6.955305
SPRED3	5.91305
ZNF599	5.8040957
NSUN2	7.4924316
CTHRC1	6.315122
PRSS33	5.5348587
BAIAP2L1	6.3162017
RNF168	7.4243183
TCP10L3	4.6404943
CECR9	4.7593837
IFNK	3.4112566
CLEC14A	5.3730836
SLCO5A1	4.8707447
PSCA	4.7479
MPIG6B	4.357985
CYB5D1	6.5520253
TRG-AS1	5.640765
LIPF	4.235315
PPP1R27	5.7700014
MIOX	4.780415
LILRA1	5.3676896
U2AF1L4	5.997561
DYNC2I2	6.8977404
TESPA1	5.674974
HMGN3-AS1	4.591143
EVX1	5.318748
GPR32	4.4420557
LINC00661	5.00437
MED31	7.2803087
DMAP1	6.3437877
MEGF10	5.369137
CFAP100	5.269147
GSG1	3.9637783
ANKRD9	6.927692
RBM11	4.2825737
TEX19	4.8791423
LINC01503	5.3019423
COP1	7.4912534
MTG2	6.465702
ODAD4	4.9835553
RFX1	6.696591
LINC01114	4.1847997
GPRC6A	4.5056925
OR1F1	5.091339
CNTN4	4.6815157
COL28A1	4.559135
GUCA1B	5.631497
TPTE2P1	4.354692
ARHGAP22-IT1	4.6306386
ADAMTS10	5.929811
LINC01616	4.252066
MZT2B	6.9534717
CLDN19	6.0444508
CSRNP1	6.7284203
EFTUD2	8.002832
PLEKHS1	4.263486
RAB7B	5.3489103
PIP4P1	7.0359864
LINC00880	4.482263
LINC00564	2.862468
TRIM50	4.7529263
ADHFE1	6.1798015
KCTD1	6.637634
STARD6	3.7491486
LEMD2	5.8050237
KANSL3	7.6967287
C19orf48P	6.542255
CRNDE	7.0040183
ANXA13	4.6378937
FOXH1	5.3675284
CHODL	4.680955
MYL10	6.0411873
TM4SF4	4.4406233
PPP1R21	7.201736
LINC00606	3.847444
FAHD2CP	5.848847
C1orf94	4.9087396
PYCR2	7.0909605
SLC5A12	4.2870336
GLP1R	5.858902
LRRC37A3	6.1863484
KIR3DL3	4.7128234
PMCHL1	4.9761343
MED30	7.1663675
ZNF317	6.9251804
MAGEC2	4.699326
MIB2	6.38169
HCG22	5.1424446
LCN10	5.549777
CCT8L2	4.378822
ZNF793	5.3489075
POMGNT2	6.242196
FNDC10	5.995973
RPL34-DT	3.8310363
THAP6	6.336656
RPL36A	5.3016114
DLGAP2	5.1648307
GLYATL1	3.648496
ANO8	5.719841
PHF19	6.878941
EEIG2	6.8628573
SLC5A3	7.9003468
MRPS23	7.5403247
UHMK1	8.699052
TNFAIP8L2	5.8840885
BEND6	4.4593053
CST5	4.4712462
ELP6	7.0470686
SLC26A3	4.2061753
MUC6	5.4258866
DKK4	4.374375
HOXD4	4.395725
NBEAP1	3.7048767
HTR7	5.3034415
IMPG1	2.9983637
SLC25A48	5.279567
FITM1	5.2767177
CHRNA3	5.505571
SRA1	7.5068865
TAS1R2	4.049817
CLNK	5.1307797
LINC01520	4.345431
CDH23	5.2879763
NFIA-AS2	4.6868544
AK7	5.486478
